ip,domain
67.72.108.82,com.apple.dnssd-proxy
67.8.225.43,com.apple.dnssd-proxy
68.180.114.117,com.apple.dnssd-proxy
68.183.2.233,dns.ipfreely.net
68.183.2.233,www.dns.ipfreely.net
68.183.241.122,dns.tolkam.com
68.183.4.90,dns.xoym.net
68.183.70.223,dns.dnsadblock.com
68.183.91.243,dns.nextdns.io
68.183.91.243,do-blr-1.edge.nextdns.io
68.203.4.217,com.apple.dnssd-proxy
68.233.180.60,com.apple.dnssd-proxy
68.234.166.132,com.apple.dnssd-proxy
68.234.203.133,com.apple.dnssd-proxy
68.234.209.195,com.apple.dnssd-proxy
68.234.209.254,com.apple.dnssd-proxy
68.234.244.152,com.apple.dnssd-proxy
68.234.255.205,com.apple.dnssd-proxy
68.248.211.60,com.apple.dnssd-proxy
68.36.128.104,com.apple.dnssd-proxy
68.66.170.205,com.apple.dnssd-proxy
68.67.75.93,dns.nextdns.io
68.7.87.51,dns.gikks.org
68.99.156.180,dns.coolcomputers.info
68.99.156.180,dot.coolcomputers.info
69.1.109.133,com.apple.dnssd-proxy
69.121.129.49,com.apple.dnssd-proxy
69.14.171.215,com.apple.dnssd-proxy
69.162.224.45,com.apple.dnssd-proxy
69.163.46.171,dns.nextdns.io
69.178.100.77,com.apple.dnssd-proxy
69.178.107.81,com.apple.dnssd-proxy
69.178.116.121,com.apple.dnssd-proxy
69.178.17.6,com.apple.dnssd-proxy
69.178.24.131,com.apple.dnssd-proxy
69.178.27.162,com.apple.dnssd-proxy
69.178.77.60,com.apple.dnssd-proxy
69.209.96.210,dns.octavio.link
69.220.154.254,com.apple.dnssd-proxy
69.254.155.171,cloudflare-dns.com
69.27.4.182,com.apple.dnssd-proxy
69.89.207.100,dns.wiktel.com
69.89.207.110,dns.wiktel.com
69.89.207.200,dns.wiktel.com
69.89.207.210,dns.wiktel.com
69.94.200.147,com.apple.dnssd-proxy
70.15.218.134,com.apple.dnssd-proxy
70.173.6.47,com.apple.dnssd-proxy
70.234.218.2,tlsdns.mapes-net.org
70.34.198.246,dns-edge-europe-stockholm.cleanbrowsing.org
70.34.221.90,dns.censurfri.org
70.34.248.7,dns-edge-europe-warsaw.cleanbrowsing.org
70.44.178.57,com.apple.dnssd-proxy
70.70.57.98,com.apple.dnssd-proxy
70.95.25.75,com.apple.dnssd-proxy
71.128.150.76,com.apple.dnssd-proxy
71.129.156.192,com.apple.dnssd-proxy
71.201.189.204,com.apple.dnssd-proxy
71.201.4.208,com.apple.dnssd-proxy
71.214.21.106,com.apple.dnssd-proxy
71.218.67.62,brizland.duckdns.org
72.11.132.178,dns-edge-usa-west-lax.cleanbrowsing.org
72.11.132.179,dns-edge-usa-west-lax.cleanbrowsing.org
72.11.132.180,dns-edge-usa-west-lax.cleanbrowsing.org
72.15.69.181,com.apple.dnssd-proxy
72.172.4.217,com.apple.dnssd-proxy
72.180.81.108,com.apple.dnssd-proxy
72.184.250.192,com.apple.dnssd-proxy
72.185.70.196,com.apple.dnssd-proxy
72.18.77.77,dns.eddi.net
72.18.77.77,www.dns.eddi.net
72.193.251.212,com.apple.dnssd-proxy
72.219.91.250,com.apple.dnssd-proxy
72.22.247.157,com.apple.dnssd-proxy
72.227.133.255,com.apple.dnssd-proxy
72.234.252.146,com.apple.dnssd-proxy
72.238.12.197,dns64.dns.google
72.238.12.197,dns.google
72.238.12.197,dns.google.com
72.39.92.103,com.apple.dnssd-proxy
72.39.92.245,com.apple.dnssd-proxy
72.42.147.91,com.apple.dnssd-proxy
72.42.160.139,com.apple.dnssd-proxy
72.47.31.216,com.apple.dnssd-proxy
72.50.205.236,com.apple.dnssd-proxy
73.185.183.198,com.apple.dnssd-proxy
73.198.153.118,com.apple.dnssd-proxy
73.210.146.45,com.apple.dnssd-proxy
73.254.125.192,com.apple.dnssd-proxy
73.3.109.196,com.apple.dnssd-proxy
73.93.247.150,com.apple.dnssd-proxy
74.105.252.101,com.apple.dnssd-proxy
74.118.141.85,dns.nextdns.io
74.134.93.30,com.apple.dnssd-proxy
74.194.168.26,com.apple.dnssd-proxy
74.194.35.57,com.apple.dnssd-proxy
74.197.250.211,com.apple.dnssd-proxy
74.207.240.150,dot.linuxrehab.com
74.208.19.172,dns.garymarvicsin.com
74.208.85.60,dot.dns.lonet.org
74.208.85.60,ipv4.phdns3.lonet.org
74.208.85.60,ipv6.phdns3.lonet.org
74.208.85.60,phdns3.lonet.org
74.210.128.208,com.apple.dnssd-proxy
74.213.237.134,com.apple.dnssd-proxy
74.75.139.82,com.apple.dnssd-proxy
74.82.180.128,ns1.root-dns.zone
74.82.42.42,ordns.he.net
74.89.25.246,com.apple.dnssd-proxy
75.115.133.101,com.apple.dnssd-proxy
75.118.212.145,com.apple.dnssd-proxy
75.119.137.239,dns.imchristian.de
75.140.208.28,com.apple.dnssd-proxy
75.146.149.114,dnstls
75.146.149.116,dnstls
75.146.149.117,dnstls
75.152.65.119,com.apple.dnssd-proxy
75.156.12.99,com.apple.dnssd-proxy
75.157.41.135,com.apple.dnssd-proxy
75.181.14.96,com.apple.dnssd-proxy
75.181.66.143,com.apple.dnssd-proxy
75.20.191.144,dns01.bocanet.us
75.20.191.144,dns02.bocanet.us
75.20.191.144,dns.bocanet.us
75.2.0.232,dot.hsdp.io
75.2.0.232,www.dot.hsdp.io
75.2.118.36,dns.oryxlabs.com
75.2.118.36,www.dns.oryxlabs.com
75.2.65.188,dns.pentest.oryxlabs.com
75.58.41.146,prajan.duckdns.org
75.97.120.229,com.apple.dnssd-proxy
75.97.25.46,com.apple.dnssd-proxy
76.10.5.152,com.apple.dnssd-proxy
76.169.207.64,com.apple.dnssd-proxy
76.181.231.5,com.apple.dnssd-proxy
76.208.248.154,com.apple.dnssd-proxy
76.223.127.236,dns.eddi.net
76.223.127.236,www.dns.eddi.net
76.234.96.235,dns.leviathan.network
76.76.10.0,dns.controld.com
76.76.10.0,freedns.controld.com
76.76.10.10,dns.controld.com
76.76.10.10,freedns.controld.com
76.76.10.11,dns.controld.com
76.76.10.11,freedns.controld.com
76.76.10.12,dns.controld.com
76.76.10.12,freedns.controld.com
76.76.10.13,dns.controld.com
76.76.10.13,freedns.controld.com
76.76.10.14,dns.controld.com
76.76.10.14,freedns.controld.com
76.76.10.15,dns.controld.com
76.76.10.15,freedns.controld.com
76.76.10.1,dns.controld.com
76.76.10.1,freedns.controld.com
76.76.10.2,dns.controld.com
76.76.10.2,freedns.controld.com
76.76.10.3,dns.controld.com
76.76.10.3,freedns.controld.com
76.76.10.4,dns.controld.com
76.76.10.4,freedns.controld.com
76.76.10.5,dns.controld.com
76.76.10.5,freedns.controld.com
76.76.10.6,dns.controld.com
76.76.10.6,freedns.controld.com
76.76.10.7,dns.controld.com
76.76.10.7,freedns.controld.com
76.76.10.8,dns.controld.com
76.76.10.8,freedns.controld.com
76.76.10.9,dns.controld.com
76.76.10.9,freedns.controld.com
76.76.2.0,dns.controld.com
76.76.2.0,freedns.controld.com
76.76.2.0,p0.freedns.controld.com
76.76.2.10,dns.controld.com
76.76.2.10,freedns.controld.com
76.76.2.11,dns.controld.com
76.76.2.11,freedns.controld.com
76.76.2.11,p0.freedns.controld.com
76.76.2.11,p1.freedns.controld.com
76.76.2.11,p2.freedns.controld.com
76.76.2.11,p3.freedns.controld.com
76.76.2.12,dns.controld.com
76.76.2.12,freedns.controld.com
76.76.2.13,dns.controld.com
76.76.2.13,freedns.controld.com
76.76.2.14,dns.controld.com
76.76.2.14,freedns.controld.com
76.76.2.15,dns.controld.com
76.76.2.15,freedns.controld.com
76.76.2.1,dns.controld.com
76.76.2.1,freedns.controld.com
76.76.2.1,p1.freedns.controld.com
76.76.2.2,dns.controld.com
76.76.2.2,freedns.controld.com
76.76.2.2,p2.freedns.controld.com
76.76.2.3,dns.controld.com
76.76.2.3,freedns.controld.com
76.76.2.3,p3.freedns.controld.com
76.76.2.4,dns.controld.com
76.76.2.4,freedns.controld.com
76.76.2.4,p4.freedns.controld.com
76.76.2.5,dns.controld.com
76.76.2.5,freedns.controld.com
76.76.2.5,p5.freedns.controld.com
76.76.2.6,dns.controld.com
76.76.2.6,freedns.controld.com
76.76.2.7,dns.controld.com
76.76.2.7,freedns.controld.com
76.76.2.8,dns.controld.com
76.76.2.8,freedns.controld.com
76.76.2.9,dns.controld.com
76.76.2.9,freedns.controld.com
76.77.181.160,com.apple.dnssd-proxy
76.77.184.129,com.apple.dnssd-proxy
76.77.184.21,com.apple.dnssd-proxy
76.77.185.50,com.apple.dnssd-proxy
76.77.187.13,com.apple.dnssd-proxy
76.90.121.59,dot.nebulacentre.net
76.93.196.69,com.apple.dnssd-proxy
77.105.200.92,com.apple.dnssd-proxy
77.110.27.119,com.apple.dnssd-proxy
77.119.247.214,dns.sv-zauner.at
77.125.39.43,com.apple.dnssd-proxy
77.218.34.234,com.apple.dnssd-proxy
77.218.36.99,com.apple.dnssd-proxy
77.218.43.6,com.apple.dnssd-proxy
77.218.62.132,com.apple.dnssd-proxy
77.218.63.174,com.apple.dnssd-proxy
77.222.163.155,com.apple.dnssd-proxy
77.222.163.63,com.apple.dnssd-proxy
77.222.186.2,com.apple.dnssd-proxy
77.222.189.44,com.apple.dnssd-proxy
77.223.128.218,cubedns.com
77.223.128.219,cubedns.com
77.223.128.220,cubedns.com
77.223.128.221,cubedns.com
77.223.128.222,cubedns.com
77.243.105.172,dns.lfcp.gq
77.244.244.214,dns.kerekes.xyz
77.246.158.187,pubdns.shats.dev
77.37.239.60,dns.syrech.ru
77.53.144.180,com.apple.dnssd-proxy
77.53.178.230,com.apple.dnssd-proxy
77.53.199.155,com.apple.dnssd-proxy
77.53.58.131,com.apple.dnssd-proxy
77.53.58.239,com.apple.dnssd-proxy
77.53.59.32,com.apple.dnssd-proxy
77.53.89.180,com.apple.dnssd-proxy
77.68.116.22,dot.dns.lonet.org
77.68.116.22,ipv4.phdns5.lonet.org
77.68.116.22,ipv6.phdns5.lonet.org
77.68.116.22,phdns5.lonet.org
77.68.88.220,dns.kuuhaku.moe
77.68.88.220,www.dns.kuuhaku.moe
77.72.223.25,dns.4nx.de
77.89.52.115,dns1.rtsystem.com
78.102.47.200,dns.syst.online
78.102.58.162,com.apple.dnssd-proxy
78.128.117.223,78-128-117-223.pb.ddns.bulsat.com
78.128.117.223,dot.cloud01.org
78.129.106.57,com.apple.dnssd-proxy
78.138.23.195,dns.snmweb.at
78.141.209.130,dns-edge-europe-amsterdam.cleanbrowsing.org
78.142.193.116,dns.sb
78.142.193.116,dot.sb
78.142.193.50,dns.sb
78.142.193.50,dot.sb
78.142.193.51,dns.sb
78.142.193.51,dot.sb
78.142.193.52,dns.sb
78.142.193.52,dot.sb
78.142.193.53,dns.sb
78.142.193.53,dot.sb
78.142.193.54,dns.sb
78.142.193.54,dot.sb
78.143.68.150,dns.magnox.me
78.192.3.21,com.apple.dnssd-proxy
78.194.148.192,com.apple.dnssd-proxy
78.20.68.242,com.apple.dnssd-proxy
78.22.36.114,com.apple.dnssd-proxy
78.23.215.253,com.apple.dnssd-proxy
78.243.62.210,stiboumoon.duckdns.org
78.46.212.70,dns.datawell.de
78.46.238.113,dns.masgalor.de
78.46.244.143,dot-de.blahdns.com
78.46.254.76,dns1.uname.at
78.47.220.84,b.cyberiadot.invalid
78.47.220.84,dot.sexy.is
78.47.233.126,dns.mno.pw
78.47.72.86,dns.wntch.eu
78.47.82.212,dns.myservermanager.com
78.66.212.94,com.apple.dnssd-proxy
78.66.217.254,com.apple.dnssd-proxy
78.68.106.206,com.apple.dnssd-proxy
78.68.122.25,com.apple.dnssd-proxy
78.68.137.24,com.apple.dnssd-proxy
78.68.159.164,com.apple.dnssd-proxy
78.68.172.173,com.apple.dnssd-proxy
78.68.214.138,com.apple.dnssd-proxy
78.68.244.223,com.apple.dnssd-proxy
78.68.56.146,com.apple.dnssd-proxy
78.68.97.215,com.apple.dnssd-proxy
78.69.106.243,com.apple.dnssd-proxy
78.69.88.141,com.apple.dnssd-proxy
78.70.0.186,com.apple.dnssd-proxy
78.70.54.217,com.apple.dnssd-proxy
78.70.61.69,com.apple.dnssd-proxy
78.71.0.130,com.apple.dnssd-proxy
78.71.102.125,com.apple.dnssd-proxy
78.71.115.222,com.apple.dnssd-proxy
78.72.191.121,com.apple.dnssd-proxy
78.72.235.56,com.apple.dnssd-proxy
78.73.140.111,com.apple.dnssd-proxy
78.73.229.220,com.apple.dnssd-proxy
78.73.235.24,com.apple.dnssd-proxy
78.73.3.36,com.apple.dnssd-proxy
78.73.52.119,com.apple.dnssd-proxy
78.82.182.86,com.apple.dnssd-proxy
78.82.227.22,com.apple.dnssd-proxy
78.82.246.234,com.apple.dnssd-proxy
78.82.30.188,com.apple.dnssd-proxy
78.82.31.116,com.apple.dnssd-proxy
78.82.32.246,com.apple.dnssd-proxy
78.82.33.54,com.apple.dnssd-proxy
78.82.54.142,com.apple.dnssd-proxy
78.82.61.235,com.apple.dnssd-proxy
78.84.127.240,com.apple.dnssd-proxy
78.84.144.250,com.apple.dnssd-proxy
78.84.69.213,com.apple.dnssd-proxy
78.85.129.13,com.apple.dnssd-proxy
79.100.49.199,com.apple.dnssd-proxy
79.115.60.176,dns.nsse.eu
79.116.4.232,dns.jorgesoler.net
79.119.85.238,dot.ionutl.ro
79.133.43.76,dns.fancyorg.at
79.136.109.209,com.apple.dnssd-proxy
79.136.20.236,com.apple.dnssd-proxy
79.136.3.4,com.apple.dnssd-proxy
79.136.45.189,com.apple.dnssd-proxy
79.136.46.5,com.apple.dnssd-proxy
79.136.86.229,com.apple.dnssd-proxy
79.138.115.102,com.apple.dnssd-proxy
79.138.35.28,com.apple.dnssd-proxy
79.138.72.135,com.apple.dnssd-proxy
79.138.73.97,com.apple.dnssd-proxy
79.138.95.168,com.apple.dnssd-proxy
79.140.165.82,com.apple.dnssd-proxy
79.142.133.11,com.apple.dnssd-proxy
79.153.30.42,dns64.dns.google
79.153.30.42,dns.google
79.153.30.42,dns.google.com
79.171.127.51,dns.ha-dvin.pp.ua
79.177.113.214,dns64.dns.google
79.177.113.214,dns.google
79.177.113.214,dns.google.com
79.79.79.87,dns1.eerodns.com
79.79.79.87,dns2.eerodns.com
79.79.79.88,dns1.eerodns.com
79.79.79.88,dns2.eerodns.com
79.79.79.89,dns1.eerodns.com
79.79.79.89,dns2.eerodns.com
79.79.79.90,dns1.eerodns.com
79.79.79.90,dns2.eerodns.com
80.115.227.195,dns.kosmynin.de
80.156.145.201,dnsguard.t53.de
80.156.145.201,dns.t53.de
80.195.215.179,dns.bearnet.co.uk
80.202.250.73,com.apple.dnssd-proxy
80.202.253.201,com.apple.dnssd-proxy
80.211.208.74,dns.radeksprta.eu
80.211.213.46,dns.reznichuk.net
80.213.61.253,com.apple.dnssd-proxy
80.216.103.161,com.apple.dnssd-proxy
80.216.116.224,com.apple.dnssd-proxy
80.216.146.240,com.apple.dnssd-proxy
80.217.120.128,com.apple.dnssd-proxy
80.217.149.151,com.apple.dnssd-proxy
80.217.241.78,com.apple.dnssd-proxy
80.220.108.149,com.apple.dnssd-proxy
80.220.78.229,tyki.ddns.net
80.220.83.88,com.apple.dnssd-proxy
80.220.84.39,com.apple.dnssd-proxy
80.221.45.117,com.apple.dnssd-proxy
80.240.31.155,dns.nodoa.me
80.241.218.68,fdns1.dismail.de
80.247.251.192,com.apple.dnssd-proxy
80.249.144.245,dns.mihanentalpo.me
80.251.195.6,dns.tre.se
80.251.195.73,dns.tre.se
80.251.195.74,dns.tre.se
80.251.195.7,dns.tre.se
80.251.201.12,dns.tre.se
80.251.201.177,dns.tre.se
80.251.201.178,dns.tre.se
80.251.201.4,dns.tre.se
80.251.201.58,dns.tre.se
80.251.201.59,dns.tre.se
80.251.201.5,dns.tre.se
80.251.201.7,dns.tre.se
80.3.195.8,com.apple.dnssd-proxy
80.67.0.219,dns1.dnsfilter.com
80.67.0.219,dns2.dnsfilter.com
80.67.0.219,dns3.dnsfilter.com
80.67.0.219,dns4.dnsfilter.com
80.67.0.219,osl367401.dnsfilter.co
80.67.3.143,dns1.dnsfilter.com
80.67.3.143,dns2.dnsfilter.com
80.67.3.143,dns3.dnsfilter.com
80.67.3.143,dns4.dnsfilter.com
80.67.3.143,hel383801.dnsfilter.co
80.71.141.57,com.apple.dnssd-proxy
80.79.13.176,santne.ddns.net
80.98.104.238,barnahome.duckdns.org
81.104.174.63,dns.nzxti5.co.uk
81.134.35.180,dns.blairhome.co.uk
81.135.108.99,dns.kimberlin.tech
81.16.18.48,dns1.kubernetes.zone
81.16.18.48,dns2.kubernetes.zone
81.16.18.48,dns.kubernetes.zone
81.163.193.35,phooxisa.ddnss.org
81.169.166.16,dns.hirola.de
81.169.171.199,dns.0x11de784a.de
81.170.137.50,com.apple.dnssd-proxy
81.170.146.228,com.apple.dnssd-proxy
81.170.147.0,com.apple.dnssd-proxy
81.170.177.248,com.apple.dnssd-proxy
81.170.179.181,com.apple.dnssd-proxy
81.170.199.144,com.apple.dnssd-proxy
81.170.216.193,com.apple.dnssd-proxy
81.170.245.224,com.apple.dnssd-proxy
81.177.25.15,dns1.webdesk.ru
81.177.25.15,dns2.webdesk.ru
81.177.25.37,dns1.webdesk.ru
81.177.25.37,dns2.webdesk.ru
81.187.201.92,dns.neilzone.co.uk
81.187.75.13,com.apple.dnssd-proxy
81.187.75.21,com.apple.dnssd-proxy
81.191.168.59,com.apple.dnssd-proxy
81.191.192.170,com.apple.dnssd-proxy
81.191.236.58,com.apple.dnssd-proxy
81.198.203.170,com.apple.dnssd-proxy
81.204.85.176,adguard-liamer.duckdns.org
81.204.85.176,mstream-liamer.duckdns.org
81.204.85.176,music-liamer.duckdns.org
81.204.85.176,test-liamer.duckdns.org
81.209.183.113,dns.theapt.org
81.224.153.131,com.apple.dnssd-proxy
81.225.116.196,com.apple.dnssd-proxy
81.225.19.254,com.apple.dnssd-proxy
81.225.253.243,com.apple.dnssd-proxy
81.225.39.206,com.apple.dnssd-proxy
81.225.48.146,com.apple.dnssd-proxy
81.225.58.219,com.apple.dnssd-proxy
81.226.153.173,com.apple.dnssd-proxy
81.226.37.152,com.apple.dnssd-proxy
81.226.70.213,com.apple.dnssd-proxy
81.226.98.140,com.apple.dnssd-proxy
81.227.20.219,com.apple.dnssd-proxy
81.227.68.55,com.apple.dnssd-proxy
81.227.69.97,com.apple.dnssd-proxy
81.228.189.32,com.apple.dnssd-proxy
81.229.184.18,com.apple.dnssd-proxy
81.229.186.43,com.apple.dnssd-proxy
81.229.193.14,com.apple.dnssd-proxy
81.229.41.161,com.apple.dnssd-proxy
81.230.136.190,com.apple.dnssd-proxy
81.230.147.196,com.apple.dnssd-proxy
81.230.171.171,com.apple.dnssd-proxy
81.230.199.202,com.apple.dnssd-proxy
81.230.54.153,com.apple.dnssd-proxy
81.230.62.164,com.apple.dnssd-proxy
81.231.105.98,com.apple.dnssd-proxy
81.231.139.169,com.apple.dnssd-proxy
81.231.145.169,com.apple.dnssd-proxy
81.232.175.231,com.apple.dnssd-proxy
81.232.187.121,com.apple.dnssd-proxy
81.233.37.217,com.apple.dnssd-proxy
81.233.87.49,com.apple.dnssd-proxy
81.233.95.42,com.apple.dnssd-proxy
81.235.159.41,com.apple.dnssd-proxy
81.236.210.12,com.apple.dnssd-proxy
81.237.103.78,com.apple.dnssd-proxy
81.237.110.82,com.apple.dnssd-proxy
81.242.52.49,com.apple.dnssd-proxy
81.25.144.55,com.apple.dnssd-proxy
81.27.162.100,dns.csaonline.de
81.27.162.100,dns.csa-rz.de
81.27.162.100,powerdns-test.csaonline.de
81.3.27.54,recursor01.dns.ipfire.org
81.3.27.54,recursor01.dns.lightningwirelabs.com
81.6.45.126,lemourin.ddns.net
81.69.243.182,dns.gziyu.cn
81.70.205.123,dns.vv1234.cn
81.70.55.145,dns.idoudou.vip
81.70.81.4,dns.g1770.com
81.71.89.147,dns.lengyu.space
81.90.180.173,dns.comss.one
81.90.180.173,www.dns.comss.one
81.91.87.114,mail-dns
81.91.87.114,mx-1-dns.web4u.cz
81.91.87.115,mail-dns
81.91.87.115,mx-2-dns.web4u.cz
81.91.87.116,mail-dns
81.91.87.116,mx-3-dns.web4u.cz
81.91.87.117,mail-dns
81.91.87.117,mx-4-dns.web4u.cz
81.91.87.118,mail-dns
81.91.87.118,mx-5-dns.web4u.cz
81.91.87.119,mail-dns
81.91.87.119,mx-6-dns.web4u.cz
81.91.87.121,mail-dns
81.91.87.121,mx-8-dns.web4u.cz
81.91.87.122,mail-dns
81.91.87.122,mx-9-dns.web4u.cz
81.91.87.123,mail-dns
81.91.87.123,mx-10-dns.web4u.cz
81.91.87.124,mail-dns
81.91.87.124,mx-11-dns.web4u.cz
81.91.87.126,mail-dns
81.91.87.126,mx-12-dns.web4u.cz
81.91.87.127,mail-dns
81.91.87.127,mx-13-dns.web4u.cz
81.91.87.128,mail-dns
81.91.87.128,mx-14-dns.web4u.cz
81.97.37.6,pennywise0001.duckdns.org
8.20.32.130,com.apple.dnssd-proxy
8.208.2.64,dns.alidns.com
8.208.2.65,dns.alidns.com
8.209.242.158,dns.root.me
8.210.148.24,dns.343.re
82.112.151.102,dns.opendns.com
82.112.151.102,dns.umbrella.com
82.112.151.102,doh.familyshield.opendns.com
82.112.151.102,doh.opendns.com
82.112.151.102,doh.sandbox.opendns.com
82.112.151.102,familyshield.opendns.com
82.112.151.102,sandbox.opendns.com
82.117.104.238,com.apple.dnssd-proxy
82.118.227.235,dns1.afastserver.com
82.118.235.12,dns-bg.su4ka.icu
82.123.8.240,com.apple.dnssd-proxy
82.123.85.22,com.apple.dnssd-proxy
82.141.17.84,dnsproxy.school24.org
82.156.175.169,dns.lagrange.plus
82.156.23.88,dns.chjina.top
82.164.216.245,com.apple.dnssd-proxy
82.164.240.76,com.apple.dnssd-proxy
82.165.18.116,dns.xosc.org
82.165.18.241,dns.faxen.eu
82.165.29.38,dns.cybrespace.xyz
82.165.49.127,dot.homeprovider.de
82.170.234.6,dns.workx.dev
8.217.69.143,dns.root.me
82.193.123.71,dns.pokoti.com
82.197.214.133,dns.kijk-ik.com
82.197.250.12,com.apple.dnssd-proxy
82.197.254.188,com.apple.dnssd-proxy
82.223.114.172,dot.dns.lonet.org
82.223.114.172,ipv4.phdns4.lonet.org
82.223.114.172,ipv6.phdns4.lonet.org
82.223.114.172,phdns4.lonet.org
82.223.20.202,dns.iaccompagnement.fr
8.24.109.88,com.apple.dnssd-proxy
8.24.16.137,com.apple.dnssd-proxy
8.24.16.186,com.apple.dnssd-proxy
8.24.17.126,com.apple.dnssd-proxy
8.24.18.94,com.apple.dnssd-proxy
8.24.23.167,com.apple.dnssd-proxy
8.26.229.236,com.apple.dnssd-proxy
82.64.188.243,dns2.amory.fr
82.64.64.111,dns.psa-archive.com
82.65.64.112,dot.sillundil.ovh
82.65.87.11,mydata-hub.myddns.com
82.68.2.6,dotjustin.com
82.75.60.6,koning.duckdns.org
82.76.162.62,dothings.ro
82.76.162.62,srv.dothings.ro
82.95.89.77,dns.wendri.ch
82.96.35.82,com.apple.dnssd-proxy
82.96.36.168,com.apple.dnssd-proxy
82.96.38.190,com.apple.dnssd-proxy
82.96.50.9,com.apple.dnssd-proxy
83.137.113.135,dns03.flm9.net
83.137.253.241,dns64.dns.google
83.137.253.241,dns.google
83.137.253.241,dns.google.com
83.149.110.13,dns.linuxfromscratch.nl
83.163.131.179,dns.pcvr.nl
83.163.131.179,dot.pcvr.nl
83.172.86.151,com.apple.dnssd-proxy
83.209.115.73,com.apple.dnssd-proxy
83.209.144.102,com.apple.dnssd-proxy
83.209.161.223,com.apple.dnssd-proxy
83.209.186.78,com.apple.dnssd-proxy
83.209.211.20,com.apple.dnssd-proxy
83.209.234.23,com.apple.dnssd-proxy
83.212.102.207,addns.jpr.space
83.212.97.108,dns.ligouras.com
83.219.204.54,com.apple.dnssd-proxy
83.226.110.47,com.apple.dnssd-proxy
83.226.205.113,com.apple.dnssd-proxy
83.226.209.133,com.apple.dnssd-proxy
83.226.226.246,com.apple.dnssd-proxy
83.226.235.54,com.apple.dnssd-proxy
83.226.38.225,com.apple.dnssd-proxy
83.226.41.43,com.apple.dnssd-proxy
83.226.65.74,com.apple.dnssd-proxy
83.226.72.46,com.apple.dnssd-proxy
83.226.92.209,com.apple.dnssd-proxy
83.226.92.24,com.apple.dnssd-proxy
83.227.29.113,com.apple.dnssd-proxy
83.227.30.85,com.apple.dnssd-proxy
83.233.115.110,com.apple.dnssd-proxy
83.233.130.127,com.apple.dnssd-proxy
83.233.194.145,com.apple.dnssd-proxy
83.233.199.101,com.apple.dnssd-proxy
83.233.64.25,com.apple.dnssd-proxy
83.238.211.59,dns.hgrpm.eu
83.243.129.62,com.apple.dnssd-proxy
83.248.234.198,com.apple.dnssd-proxy
83.248.58.31,com.apple.dnssd-proxy
83.249.119.237,com.apple.dnssd-proxy
83.249.15.216,com.apple.dnssd-proxy
83.249.200.39,com.apple.dnssd-proxy
83.249.213.9,com.apple.dnssd-proxy
83.249.217.104,com.apple.dnssd-proxy
83.249.87.158,com.apple.dnssd-proxy
83.249.97.55,com.apple.dnssd-proxy
83.250.0.90,com.apple.dnssd-proxy
83.250.112.12,com.apple.dnssd-proxy
83.250.21.195,com.apple.dnssd-proxy
83.250.28.141,com.apple.dnssd-proxy
83.250.5.222,com.apple.dnssd-proxy
83.250.9.55,com.apple.dnssd-proxy
83.251.151.139,com.apple.dnssd-proxy
83.252.160.37,com.apple.dnssd-proxy
83.252.22.127,com.apple.dnssd-proxy
83.252.33.87,com.apple.dnssd-proxy
83.253.252.6,com.apple.dnssd-proxy
83.253.54.17,com.apple.dnssd-proxy
83.254.220.210,com.apple.dnssd-proxy
83.254.227.255,com.apple.dnssd-proxy
83.254.233.193,com.apple.dnssd-proxy
83.254.91.37,com.apple.dnssd-proxy
83.255.108.159,com.apple.dnssd-proxy
83.255.108.29,com.apple.dnssd-proxy
83.255.109.120,com.apple.dnssd-proxy
83.255.210.93,com.apple.dnssd-proxy
83.255.242.227,com.apple.dnssd-proxy
83.255.33.87,com.apple.dnssd-proxy
83.255.46.224,com.apple.dnssd-proxy
83.255.54.37,com.apple.dnssd-proxy
83.255.96.87,com.apple.dnssd-proxy
83.81.78.220,dns.melvin2204.nl
83.88.251.84,dot.1pi.dk
8.39.235.108,dns.nextdns.io
84.112.124.30,com.apple.dnssd-proxy
84.115.44.154,com.apple.dnssd-proxy
84.17.53.65,dns1.dnsfilter.com
84.17.53.65,dns2.dnsfilter.com
84.17.53.65,dns3.dnsfilter.com
84.17.53.65,dns4.dnsfilter.com
84.17.53.65,zrh367201.dnsfilter.co
84.17.55.141,dns1.dnsfilter.com
84.17.55.141,dns2.dnsfilter.com
84.17.55.141,dns3.dnsfilter.com
84.17.55.141,dns4.dnsfilter.com
84.17.55.141,war363201.dnsfilter.co
84.192.62.152,dns.0x57.li
84.200.79.198,dns.smyck.org
84.202.175.112,com.apple.dnssd-proxy
84.208.186.176,com.apple.dnssd-proxy
84.209.185.183,com.apple.dnssd-proxy
84.210.136.226,com.apple.dnssd-proxy
84.211.203.82,com.apple.dnssd-proxy
84.211.25.211,com.apple.dnssd-proxy
84.212.108.155,com.apple.dnssd-proxy
84.213.186.111,com.apple.dnssd-proxy
