ip,path,flag,geth1,geth2,posth1,posth2,jsonh1,jsonh2
176.125.239.113,resolve,true,true,true,true,true,false,false
192.73.252.184,dns-query,true,true,true,true,true,false,false
23.247.213.2,dns-query,true,true,true,true,true,true,true
23.247.213.2,query,true,true,true,true,true,true,true
23.247.213.2,resolve,true,true,true,true,true,true,true
23.247.213.2,,true,true,false,false,false,false,false
45.90.30.218,dns-query,true,true,true,true,true,true,true
45.90.30.218,query,true,true,true,true,true,true,true
45.90.30.218,resolve,true,true,true,true,true,true,true
45.90.30.218,,true,true,true,true,true,true,true
45.90.31.20,dns-query,true,true,true,true,true,true,true
45.90.31.20,query,true,true,true,true,true,true,true
45.90.31.20,resolve,true,true,true,true,true,false,false
79.143.240.77,dns-query,true,true,true,true,true,false,false
12.20.116.33,dns-query,true,true,true,true,true,false,false
12.20.116.33,query,true,true,true,true,true,false,false
12.20.116.33,resolve,true,true,true,true,true,false,false
12.20.116.33,,true,true,true,true,true,false,false
146.88.169.206,query,true,false,false,false,true,false,false
146.88.169.206,resolve,true,false,false,true,false,false,false
176.125.239.180,dns-query,true,true,true,true,true,false,false
176.125.239.180,query,true,true,true,true,true,false,false
176.125.239.180,resolve,true,false,true,true,true,false,false
216.230.48.68,dns-query,true,true,true,true,true,true,true
216.230.48.68,query,true,true,true,true,true,true,true
216.230.48.68,resolve,true,true,true,true,true,true,true
216.230.48.68,,true,true,true,true,true,true,true
23.94.120.177,dns-query,true,true,true,true,true,false,false
45.90.30.67,dns-query,true,true,true,true,true,true,true
45.90.30.67,query,true,true,true,true,true,true,true
45.90.30.67,resolve,true,true,true,true,true,true,true
45.90.30.67,,true,true,true,true,true,true,true
45.90.31.217,dns-query,true,true,true,true,true,true,true
45.90.31.217,query,true,true,true,true,true,true,true
45.90.31.217,resolve,true,true,true,true,true,true,true
76.76.2.160,dns-query,true,true,true,true,true,false,false
76.76.2.160,query,true,true,true,true,true,false,false
76.76.2.160,resolve,true,true,true,true,true,false,false
12.20.116.38,dns-query,true,true,true,true,true,false,false
12.20.116.38,query,true,true,true,true,true,false,false
12.20.116.38,resolve,true,true,true,true,true,false,false
12.20.116.38,,true,true,true,true,true,false,false
146.88.165.74,dns-query,true,false,false,true,true,false,false
146.88.165.74,query,true,false,false,false,true,false,false
146.88.165.74,resolve,true,false,false,true,false,false,false
169.54.197.245,,true,false,false,true,true,false,false
176.125.239.72,dns-query,true,true,true,true,true,false,false
176.125.239.72,query,true,true,false,true,true,false,false
176.125.239.72,resolve,true,false,true,true,true,false,false
23.247.212.84,dns-query,true,true,true,true,true,true,true
23.247.212.84,query,true,true,true,true,true,true,true
23.247.212.84,resolve,true,true,true,true,true,true,true
23.247.212.84,,true,true,true,false,false,false,false
45.90.29.17,dns-query,true,true,true,true,true,true,true
45.90.29.17,query,true,true,true,true,true,true,true
45.90.29.17,resolve,true,true,true,true,true,true,true
45.90.29.17,,true,true,true,true,false,false,false
74.80.108.196,dns-query,true,true,true,true,true,false,false
12.20.116.51,dns-query,true,true,true,true,true,false,false
12.20.116.51,query,true,true,true,true,true,false,false
12.20.116.51,resolve,true,true,true,true,true,false,false
12.20.116.51,,true,true,true,true,true,false,false
146.88.169.139,query,true,false,false,true,false,false,false
146.88.169.139,resolve,true,false,false,false,true,false,false
146.88.169.139,,true,false,false,true,false,false,false
168.63.245.134,dns-query,true,true,true,true,true,false,false
17.253.6.213,dns-query,true,true,true,true,true,false,false
176.125.239.74,dns-query,true,true,true,true,true,false,false
176.125.239.74,query,true,true,true,true,false,false,false
176.125.239.74,resolve,true,true,true,true,false,false,false
23.247.213.115,dns-query,true,true,true,true,true,true,true
23.247.213.115,query,true,true,true,true,true,true,true
23.247.213.115,resolve,true,true,true,true,true,true,true
23.247.213.115,,true,true,true,true,true,false,false
45.11.104.186,dns-query,true,true,true,true,true,true,true
45.11.104.186,query,true,true,true,true,true,true,true
45.11.104.186,resolve,true,true,true,true,true,true,true
45.11.104.186,,true,true,true,true,true,true,true
45.32.47.13,dns-query,true,true,true,true,true,false,false
45.90.29.136,dns-query,true,true,true,true,true,true,true
45.90.29.136,query,true,true,true,true,true,true,true
45.90.29.136,resolve,true,true,true,true,true,true,true
45.90.29.136,,true,true,true,true,true,true,false
54.36.93.242,dns-query,true,true,true,true,true,false,false
76.76.2.238,dns-query,true,true,true,true,true,false,false
76.76.2.238,query,true,true,true,true,true,false,false
76.76.2.238,resolve,true,true,true,true,true,false,false
12.20.116.73,dns-query,true,true,true,true,true,false,false
12.20.116.73,query,true,true,true,true,true,false,false
12.20.116.73,resolve,true,true,true,true,true,false,false
12.20.116.73,,true,true,true,true,true,false,false
146.88.169.240,dns-query,true,false,false,true,false,false,false
146.88.169.240,query,true,false,false,true,false,false,false
146.88.169.240,resolve,true,false,false,true,false,false,false
176.103.130.131,dns-query,true,true,true,true,true,false,false
176.103.130.131,query,true,true,true,true,true,false,false
180.163.223.236,dns-query,true,true,true,true,true,false,false
18.217.10.104,dns-query,true,false,false,true,true,false,false
183.182.74.41,query,true,false,false,true,false,false,false
183.182.74.41,resolve,true,false,false,true,false,false,false
76.76.10.222,dns-query,true,true,true,true,true,false,false
76.76.10.222,query,true,true,true,true,true,false,false
76.76.10.222,resolve,true,true,true,true,true,false,false
92.249.39.2,dns-query,true,true,true,true,true,false,false
103.241.30.15,dns-query,true,false,false,false,true,false,false
103.241.30.15,query,true,false,false,true,false,false,false
103.241.30.15,resolve,true,false,false,true,true,false,false
103.241.30.15,,true,false,false,true,false,false,false
146.88.173.41,,true,false,false,false,true,false,false
185.253.5.212,dns-query,true,true,true,true,true,true,true
185.253.5.212,query,true,true,true,true,true,true,true
185.253.5.212,resolve,true,true,true,true,true,true,true
185.253.5.212,,true,true,true,false,false,false,false
23.247.214.244,dns-query,true,true,true,true,true,true,true
23.247.214.244,query,true,true,true,true,true,true,true
23.247.214.244,resolve,true,true,true,true,true,true,true
23.247.214.244,,true,true,true,true,true,true,true
43.251.149.103,dns-query,true,false,false,true,false,false,false
43.251.149.103,query,true,false,false,true,false,false,false
43.251.149.103,resolve,true,false,false,true,false,false,false
167.179.214.25,dns-query,true,false,false,false,true,false,false
167.179.214.25,query,true,false,false,true,true,false,false
210.130.232.1,dns-query,true,true,true,true,true,false,false
23.247.212.141,dns-query,true,true,true,true,true,true,true
23.247.212.141,query,true,true,true,true,true,true,true
23.247.212.141,resolve,true,true,true,true,true,true,true
23.247.212.141,,true,true,true,true,true,true,false
34.121.129.103,dns-query,true,true,true,true,true,false,false
45.90.29.130,dns-query,true,true,true,true,true,true,true
45.90.29.130,query,true,true,true,true,true,true,true
45.90.29.130,resolve,true,true,true,true,true,true,true
45.90.29.130,,true,true,true,true,true,true,true
47.243.89.244,dns-query,true,true,true,true,true,false,false
51.15.75.165,dns-query,true,true,true,true,true,false,false
76.76.2.122,dns-query,true,true,true,true,true,false,false
76.76.2.122,query,true,true,true,true,true,false,false
76.76.2.122,resolve,true,true,true,true,true,false,false
12.20.116.77,dns-query,true,true,true,true,true,false,false
12.20.116.77,query,true,true,true,true,true,false,false
12.20.116.77,resolve,true,true,true,true,true,false,false
12.20.116.77,,true,true,true,true,true,false,false
146.88.169.232,dns-query,true,false,false,false,true,false,false
146.88.169.232,query,true,false,false,false,true,false,false
146.88.169.232,resolve,true,false,false,true,true,false,false
173.255.192.211,dns-query,true,true,true,true,true,false,false
173.255.192.211,query,true,true,true,true,true,false,false
173.255.192.211,resolve,true,true,true,true,true,false,false
173.255.192.211,,true,true,true,true,true,false,false
176.125.239.59,dns-query,true,true,true,true,true,false,false
176.125.239.59,query,true,true,true,true,true,false,false
176.125.239.59,resolve,true,true,true,true,true,false,false
23.247.212.76,dns-query,true,true,true,true,true,true,true
23.247.212.76,query,true,true,true,true,true,true,true
23.247.212.76,resolve,true,true,true,true,true,true,true
23.247.212.76,,true,true,true,false,false,false,false
45.90.29.181,dns-query,true,true,true,true,true,true,true
45.90.29.181,query,true,true,true,true,true,true,true
45.90.29.181,resolve,true,true,true,true,true,true,true
45.90.29.181,,true,true,true,true,false,false,false
74.80.114.196,dns-query,true,true,true,true,true,false,false
81.130.111.251,dns-query,true,true,true,true,true,false,false
81.130.111.251,query,true,true,true,true,true,false,false
81.130.111.251,resolve,true,true,true,true,true,false,false
81.130.111.251,,true,true,true,true,true,false,false
12.20.116.80,dns-query,true,true,true,true,true,false,false
12.20.116.80,query,true,true,true,true,true,false,false
12.20.116.80,resolve,true,true,true,true,true,false,false
12.20.116.80,,true,true,true,true,true,false,false
146.88.169.164,dns-query,true,false,false,true,false,false,false
146.88.169.164,query,true,false,false,true,false,false,false
176.125.239.197,dns-query,true,true,true,false,true,false,false
176.125.239.197,query,true,true,true,true,true,false,false
176.125.239.197,resolve,true,true,true,true,true,false,false
221.198.70.38,dns-query,true,false,false,true,true,false,false
221.198.70.38,,true,false,false,true,true,false,false
23.247.213.198,dns-query,true,true,true,true,true,true,true
23.247.213.198,query,true,true,true,true,true,true,true
23.247.213.198,resolve,true,true,true,true,true,true,true
23.247.213.198,,true,true,false,false,false,false,false
45.90.30.219,dns-query,true,true,true,true,true,true,true
45.90.30.219,query,true,true,true,true,true,true,true
45.90.30.219,resolve,true,true,true,true,true,true,true
45.90.30.219,,true,true,true,true,true,true,true
45.90.31.172,dns-query,true,true,true,true,true,true,true
45.90.31.172,query,true,true,true,true,true,true,true
45.90.31.172,resolve,true,true,true,true,true,true,true
76.76.2.150,dns-query,true,true,true,true,true,false,false
76.76.2.150,query,true,true,true,true,true,false,false
76.76.2.150,resolve,true,true,true,true,true,false,false
12.20.116.81,dns-query,true,true,true,true,true,false,false
12.20.116.81,query,true,true,true,true,true,false,false
12.20.116.81,resolve,true,true,true,true,true,false,false
12.20.116.81,,true,true,true,true,true,false,false
146.88.169.163,dns-query,true,false,false,true,false,false,false
146.88.169.163,query,true,false,false,true,false,false,false
146.88.169.163,resolve,true,false,false,true,false,false,false
176.125.239.110,dns-query,true,true,true,true,true,false,false
176.125.239.110,query,true,true,true,true,true,false,false
176.125.239.110,resolve,true,true,false,true,true,false,false
185.253.5.6,dns-query,true,true,true,true,true,true,true
185.253.5.6,query,true,true,true,true,true,true,true
185.253.5.6,resolve,true,true,true,false,false,false,false
45.90.30.173,dns-query,true,true,true,true,true,true,true
45.90.30.173,query,true,true,true,true,true,true,true
45.90.30.173,resolve,true,true,true,true,true,true,true
45.90.30.173,,true,true,true,true,true,true,true
45.90.30.82,dns-query,true,true,true,true,true,true,true
45.90.30.82,query,true,true,true,true,true,true,true
45.90.30.82,resolve,true,true,true,true,true,true,true
45.90.30.82,,true,true,true,true,true,true,true
45.90.31.31,dns-query,true,true,true,true,true,true,true
45.90.31.31,query,true,true,true,true,true,true,true
95.179.239.203,dns-query,true,true,true,true,true,false,false
122.114.214.44,dns-query,true,true,true,true,true,false,false
146.88.173.148,query,true,false,false,false,true,false,false
146.88.173.148,resolve,true,false,false,false,true,false,false
146.88.173.148,,true,false,false,true,true,false,false
183.182.74.32,query,true,false,false,false,true,false,false
183.182.74.32,,true,false,false,true,false,false,false
76.76.10.160,dns-query,true,true,true,true,true,false,false
76.76.10.160,query,true,true,true,true,true,false,false
76.76.10.160,resolve,true,true,true,true,true,false,false
83.69.169.69,dns-query,true,true,true,true,true,false,false
122.42.133.18,,true,true,true,true,true,true,true
17.253.124.247,dns-query,true,true,true,true,true,false,false
176.125.239.78,dns-query,true,false,false,true,true,false,false
176.125.239.78,query,true,true,true,true,true,false,false
176.125.239.78,resolve,true,true,true,true,true,false,false
23.247.213.117,dns-query,true,true,true,true,true,true,true
